-2.04443359375,-0.046875,0.28662109375,-0.01171875,0.27099609375
0.30126953125,0.19091796875,0.1337890625,0.30712890625,0.53515625
0.8017578125,1.0859375,0.71044921875,0.921875,1.0263671875
1.1572265625,1.06201171875,1.2509765625,1.0419921875,0.97216796875
0.8330078125,1.017578125,1.15576171875,1.0595703125,1.12646484375
1.0283203125,1.060546875,1.0390625,0.87841796875,1.134765625
1.4072265625,1.1845703125,1.0849609375,1.12646484375,1.35009765625
1.14599609375,1.0244140625,1.423828125,1.2216796875,1.15771484375
1.3515625,1.19482421875,1.318359375,1.55078125,1.3505859375
1.4765625,1.494140625,1.3154296875,1.05078125,1.3486328125
1.06494140625,
