1005.78,1005.77,1005.94,1008.74,1005.71
1006.92,1005.77,1007.79,1008.21,1005.81
1005.78,1006.37,1005.82,1005.75,1005.74
1005.85,1005.79,1005.74,1005.69,1005.74
1005.76,1005.73,1005.74,1005.75,1005.96
1005.74,1007.38,1005.7,1005.74,1005.76
1005.69,1005.9,1005.99,1005.55,1006.18
1005.79,1006.3,1005.74,1005.76,1005.59
1005.88,1005.78,1005.78,1005.74,1005.74
1005.85,1005.78,1005.77,1005.75,1005.74
1005.79,1009.02,1005.76,1007.77,1005.78
1005.76,1011.74,1005.87,1009.67,1005.63
1008.06,1011.17,1005.76,1010.03,1005.89
1005.75,1009.27,1005.76,1005.81,1005.63
1005.76,1005.63,1005.77,1009.7,1005.76
1005.75,1005.79,1005.74,1005.76,1005.69
1008.58,1007.2,1006.12,1005.79,1006.13
1006.67,1006.47,1007.22,1006.66,1005.8
1005.79,1005.76,1007.08,1005.72,1005.76
1006.75,1005.8,1008.28,1005.78,1005.78
1005.72,1005.79,1006.77,1005.79,1005.99
1009.58,1009.13,1006.08,1005.79,1006.21
1005.77,1005.82,1005.8,1005.8,1005.76
1005.76,1005.76,1005.75,1005.77,1005.84
1005.85,1005.77,1005.83,1009.88,1005.78
1005.74,1005.76,1005.77,1005.78,1005.8
1005.8,1005.77,1005.75,1005.78,1005.74
1005.78,1005.77,1005.76,1005.74,1007.31
1006.56,1007.64,1007.16,1007.99,1007.79
1007.38,1005.76,1011.53,1007.71,1008.89
1005.76,1005.74,1006.3,1006.27,1006.64
1007.32,1005.85,1005.83,1007.36,1007.62
1007.16,1005.79,1005.79,1008.3,1005.75
1007.37,1005.73,1005.79,1005.76,1005.8
1006.43,1005.91,1007.82,1005.89,1006.49
1008.41,1005.77,1005.8,1005.78,1005.79
1005.77,1005.76,1005.74,1005.89,1005.77
1007.27,1005.74,1005.76,1005.79,1005.74
1005.99,1005.7,1005.76,1005.8,1005.79
1005.75,1005.77,1005.77,1005.76,1005.78
1005.9,1005.91,1005.92,1005.9,1006.61
1007.45,1005.98,1005.89,1006.43,1005.95
1005.94,1005.96,1006.78,1006.44,1006.11
1007.36,1005.96,1005.92,1006.04,1005.93
1006.02,1005.94,1006.85,1005.24,1006.04
1007.08,1006.17,1005.95,1005.95,1005.95
1005.91,1007.15,1005.94,1007.28,1006.07
1005.89,1005.92,1005.68,1005.89,1005.68
1005.68,1005.95,1005.43,1005.93,1007.44
1005.84,1005.97,1005.94,1005.9,1005.93
1005.48,1005.87,1005.85,1005.87,1005.89
1005.93,1005.88,1005.84,1005.82,1006.31
1005.86,1006.4,1006.01,1005.93,1005.9
1006.54,1005.86,1005.86,1007.88,1005.88
1005.91,1005.96,1005.84,1005.95,1007.24
1005.98,1005.87,1005.91,1006.75,1008.04
1005.91,1005.84,1006.1,1005.89,1005.87
1005.79,1005.83,1005.85,1005.88,1005.84
1005.88,1005.88,1005.86,1005.84,1005.84
1005.84,1005.89,1005.91,1005.89,1005.82
1005.86,1005.88,1005.86,1005.91,1005.87
1005.87,1005.9,1005.9,1005.87,1005.76
1005.91,1007.0,1005.89,1005.91,1005.9
1005.87,1005.88,1005.75,1005.9,1005.88
1009.09,1005.88,1005.85,1005.86,1005.9
1005.89,1008.16,1005.89,1005.9,1006.2
1005.91,1005.89,1006.26,1005.91,1006.91
1006.68,1005.89,1007.32,1005.9,1005.88
1006.67,1005.65,1005.87,1007.29,1007.43
1005.89,1005.94,1005.91,1005.89,1005.9
1005.85,1005.88,1005.88,1005.83,1005.9
1005.89,1006.95,1006.43,1006.73,1005.86
1007.46,1005.86,1006.3,1005.89,1006.56
1005.9,1005.89,1005.9,1005.84,1005.91
1005.82,1005.86,1005.88,1005.95,1005.87
1005.75,1005.86,1006.16,1005.87,1006.94
1005.91,1005.9,1005.86,1005.87,1005.86
1005.86,1005.85,1005.84,1010.01,1005.86
1006.85,1005.86,1005.88,1005.46,1005.88
1010.61,1005.8,1005.85,1005.87,1005.82
1005.88,1005.89,1005.81,1005.9,1005.86
1005.84,1005.94,1005.86,1007.61,1005.85
1007.7,1005.86,1005.87,1005.88,1005.88
1005.84,1005.88,1005.89,1005.88,1005.87
1005.85,1005.85,1005.8,1005.88,1005.86
1005.86,1005.86,1005.88,1005.87,1005.87
1005.87,1005.85,1005.86,1005.91,1005.86
1005.86,1005.91,1005.9,1005.87,1005.88
1005.89,1005.82,1005.85,1005.88,1005.86
1005.81,1005.86,1005.82,1005.86,1005.88
1005.79,1005.88,1005.83,1005.87,1005.83
1005.83,1005.85,1005.86,1005.81,1005.82
1005.84,1005.82,1005.86,1005.83,1005.84
1005.86,1005.87,1005.87,1005.85,1005.88
1006.15,1005.81,1005.85,1005.82,1005.87
1005.86,1005.85,1005.83,1005.85,1005.83
1005.85,1005.85,1005.89,1005.9,1005.84
1005.86,1005.85,1005.88,1005.85,1005.84
1005.84,1005.87,1005.84,1005.83,1005.83
1005.81,1005.85,1005.83,1005.81,1005.8
1005.89,1006.23,1006.21,1006.29,1006.26
1005.87,1005.94,1005.85,1005.87,1005.9
1005.86,1005.87,1005.86,1005.89,1005.9
1005.88,1005.86,1005.85,1005.88,1005.84
1005.86,1005.86,1005.82,1005.9,1005.85
1005.88,1005.86,1005.89,1005.87,1005.86
1005.85,1005.86,1005.85,1005.88,1005.88
1005.86,1005.87,1005.87,1005.88,1008.45
1005.86,1008.61,1005.84,1005.9,1005.91
1005.85,1005.85,1005.82,1006.1,1005.88
1005.82,1005.83,1005.83,1005.84,1005.88
1005.85,1005.87,1005.84,1005.84,1005.86
1005.86,1005.88,1005.85,1005.85,1005.81
1005.84,1005.85,1005.86,1005.8,1005.83
1005.87,1005.86,1005.85,1005.85,1005.81
1005.82,1005.8,1005.78,1005.81,1005.84
1005.83,1005.83,1005.84,1005.82,1005.84
1005.85,1005.81,1005.84,1005.87,1005.84
1005.86,1005.85,1005.84,1006.21,1005.88
1005.89,1005.86,1005.86,1005.83,1005.84
1005.93,1005.91,1005.92,1006.08,1005.9
1005.9,1005.86,1005.86,1005.87,1005.88
1005.89,1005.87,1005.85,1005.86,1005.91
1005.85,1005.86,1005.89,1005.88,1005.88
1005.84,1005.87,1005.87,1005.85,1005.86
1005.86,1005.86,1005.85,1005.84,1005.86
1005.83,1005.85,1005.87,1005.84,1005.83
1005.89,1005.79,1005.83,1005.84,1005.84
1005.83,1005.87,1005.84,1005.85,1005.87
1005.92,1005.92,1005.89,1005.86,1005.87
1005.87,1005.87,1005.86,1005.91,1005.89
1005.86,1005.86,1005.86,1005.88,1005.85
1005.84,1005.9,1005.85,1005.81,1005.81
1005.86,1005.81,1005.86,1005.86,1005.85
1005.86,1005.79,1005.87,1005.86,1005.82
1005.88,1005.88,1005.85,1005.87,1005.81
1005.8,1005.83,1005.82,1005.85,1005.85
1005.85,1005.87,1005.89,1005.84,1005.87
1005.85,1005.88,1005.85,1005.85,1005.88
1005.85,1005.85,1005.83,1005.88,1005.85
1005.88,1005.89,1005.87,1005.69,1005.78
1005.83,1005.91,1005.85,1005.92,1005.91
1005.85,1005.91,1005.89,1005.87,1005.86
1005.84,1005.83,1005.89,1005.85,1005.87
1005.84,1005.86,1005.86,1005.86,1005.89
1005.86,1005.87,1005.88,1005.87,1005.84
1005.85,1005.87,1005.85,1005.84,1005.83
1005.87,1005.84,1005.86,1005.82,1005.84
1005.86,1005.86,1005.84,1005.87,1005.86
1005.85,1005.88,1005.87,1005.91,1005.84
1005.84,1005.9,1005.85,1005.88,1005.89
1005.87,1005.85,1005.89,1005.82,1005.83
1005.91,1005.81,1005.84,1005.81,1005.85
1005.82,1005.88,1005.85,1005.86,1005.85
1005.85,1005.85,1005.86,1005.83,1005.86
1005.86,1005.87,1005.88,1005.89,1005.84
1005.88,1005.86,1005.89,1005.87,1005.87
1005.87,1005.86,1005.88,1005.82,1005.83
1005.8,1005.85,1005.84,1005.84,1005.82
1005.79,1005.82,1005.83,1005.8,1005.84
1010.62,1010.75,1010.84,1010.91,1005.87
1005.82,1005.84,1005.87,1007.88,1005.85
1008.94,1005.91,1005.88,1005.9,1005.9
1005.91,1005.89,1005.89,1005.9,1005.87
1005.88,1005.86,1005.88,1005.89,1005.9
1005.84,1005.88,1005.87,1005.89,1005.86
1005.87,1005.87,1005.89,1006.94,1005.89
1005.91,1005.84,1006.32,1005.87,1005.88
1005.81,1005.85,1005.86,1005.82,1005.85
1005.8,1005.81,1005.85,1005.85,1005.85
1005.87,1005.89,1005.89,1005.86,1005.89
1005.88,1005.88,1005.87,1005.87,1005.86
1005.92,1005.87,1005.91,1006.99,1005.87
1007.08,1005.9,1005.9,1005.81,1005.93
1005.89,1005.9,1005.9,1005.89,1005.93
1005.88,1006.54,1005.86,1005.92,1005.88
1005.85,1005.85,1005.86,1005.9,1005.85
1005.92,1006.08,1005.84,1005.87,1005.86
1005.87,1005.86,1005.89,1005.85,1005.9
1005.89,1005.9,1005.83,1005.85,1005.88
1005.86,1005.8,1005.8,1005.89,1005.8
1005.83,1005.81,1006.72,1005.83,1005.83
1005.9,1005.89,1005.87,1005.87,1005.86
1005.83,1005.84,1005.85,1005.86,1005.88
1005.83,1005.82,1005.8,1005.87,1005.87
1005.83,1005.86,1005.87,1005.9,1005.87
1005.89,1005.84,1005.88,1005.81,1005.89
1005.86,1005.88,1005.85,1005.87,1005.87
1005.88,1005.81,1005.87,1005.86,1005.85
1005.86,1005.85,1005.84,1005.88,1005.82
1009.34,1009.46,1009.13,1009.43,1006.19
1008.68,1008.57,1005.98,1005.88,1005.87
1005.88,1005.86,1005.84,1005.85,1005.85
1005.86,1005.85,1005.88,1005.86,1005.89
1005.85,1005.85,1005.88,1005.87,1005.87
1005.9,1005.87,1005.85,1005.84,1005.88
1005.84,1005.86,1005.86,1005.84,1005.85
1005.86,1005.86,1005.87,1005.91,1005.88
1005.8,1005.79,1005.84,1005.81,1005.84
1005.86,1005.86,1005.88,1005.85,1005.88
1009.05,1009.08,1009.05,1009.08,1009.05
1009.06,1009.08,1009.1,1009.08,1009.05
1009.04,1009.09,1009.05,1009.08,1009.05
1009.07,1009.05,1009.08,1009.09,1009.05
1009.09,1009.07,1009.04,1009.06,1009.05
1009.07,1009.06,1009.04,1009.05,1009.06
1009.04,1009.04,1009.05,1009.07,1009.03
1009.06,1009.05,1009.04,1009.06,1009.08
1009.05,1009.09,1009.06,1009.07,1009.05
1009.02,1009.03,1009.08,1009.05,1009.07
1008.99,1008.97,1009.01,1008.99,1008.97
1009.03,1009.01,1009.05,1009.04,1009.07
1009.01,1009.01,1008.97,1009.02,1009.03
1009.02,1008.98,1009.04,1009.04,1009.03
1008.99,1009.05,1009.04,1009.06,1009.03
1009.07,1009.05,1009.06,1009.03,1009.04
1009.07,1009.04,1009.04,1009.06,1009.01
1009.05,1009.02,1009.05,1009.03,1009.05
1009.05,1009.03,1009.09,1009.09,1009.07
1009.06,1009.08,1009.05,1009.08,1009.11
1009.08,1009.05,1009.06,1009.04,1009.11
1009.07,1009.09,1009.08,1009.06,1009.12
1009.08,1009.09,1009.06,1009.13,1009.12
1009.07,1009.05,1009.1,1009.09,1009.12
1009.1,1009.11,1009.07,1009.11,1009.06
1009.08,1009.07,1009.12,1009.11,1009.08
1009.09,1009.1,1009.09,1009.1,1009.08
1009.11,1009.07,1009.09,1009.1,1009.11
1009.09,1009.07,1009.1,1009.12,1009.09
1009.08,1009.06,1009.09,1009.08,1009.07
1009.08,1009.1,1009.05,1009.1,1009.08
1009.11,1009.12,1009.08,1009.11,1009.09
1009.09,1009.13,1009.1,1009.08,1009.07
1009.06,1009.06,1009.07,1009.09,1009.06
1009.09,1009.08,1009.11,1009.1,1009.04
1009.08,1009.02,1009.01,1009.08,1009.07
1009.09,1009.03,1009.06,1009.08,1009.09
1009.06,1009.08,1009.06,1009.1,1009.04
1009.07,1009.04,1009.06,1009.04,1009.03
1009.04,1009.07,1009.06,1009.07,1009.07
1009.1,1009.07,1009.07,1009.07,1009.09
1009.06,1009.07,1009.08,1009.07,1009.04
1009.07,1009.06,1009.09,1009.09,1009.07
1009.06,1009.05,1009.05,1009.08,1009.07
1009.06,1009.08,1009.09,1009.04,1009.05
1009.05,1009.08,1009.04,1009.08,1009.09
1009.07,1009.07,1009.11,1009.12,1009.07
1009.09,1009.05,1009.08,1009.07,1009.08
1009.1,1009.08,1009.1,1009.11,1009.03
1009.06,1009.08,1009.06,1009.06,1009.08
1009.04,1009.08,1009.06,1009.04,1009.04
1009.06,1009.09,1009.06,1009.04,1009.05
1009.04,1009.06,1009.05,1009.05,1009.03
1009.09,1009.06,1009.06,1009.1,1009.03
1009.07,1009.03,1009.08,1009.06,1009.06
1009.09,1009.09,1009.03,1009.07,1009.05
1009.08,1009.06,1009.07,1009.05,1009.05
1009.06,1009.11,1009.09,1009.07,1009.04
1009.0,1009.0,1009.05,1009.08,1009.1
1009.11,1009.08,1009.08,1009.05,1009.07
1009.06,1009.07,1009.08,1009.1,1009.06
1009.06,1009.08,1009.07,1009.09,1009.07
1009.05,1009.08,1009.07,1009.09,1009.06
1009.08,1009.07,1009.1,1009.09,1009.12
1009.06,1009.07,1009.1,1009.1,1009.05
1009.06,1009.07,1009.08,1009.11,1009.1
1009.07,1009.07,1009.07,1009.04,1009.07
1009.04,1009.08,1009.11,1009.08,1009.04
1009.07,1009.06,1009.01,1009.08,1009.04
1009.06,1009.08,1009.09,1009.05,1009.09
1009.06,1009.04,1009.04,1009.07,1009.08
1009.1,1009.08,1009.08,1009.03,1009.1
1009.04,1009.07,1009.08,1009.1,1009.07
1009.07,1009.1,1009.1,1009.07,1009.11
1009.12,1009.06,1009.1,1009.08,1009.12
1009.09,1009.07,1009.08,1009.08,1009.09
1009.06,1009.04,1009.04,1009.07,1009.08
1009.1,1009.07,1009.07,1009.03,1009.08
1009.06,1009.09,1009.04,1009.08,1009.08
1009.1,1009.05,1009.08,1009.07,1009.08
1009.07,1009.09,1009.03,1009.02,1009.05
1009.04,1009.1,1009.11,1009.09,1009.07
1009.06,1009.09,1009.05,1009.08,1009.08
1009.11,1009.07,1009.07,1009.06,1009.12
1009.1,1009.09,1009.05,1009.08,1009.12
1009.14,1009.08,1009.06,1009.1,1009.1
